Arya's Needlework Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
Bench (DH),"Crawford, Carl(OF) LAD ","Home: 0 Away: 6 (@SD,@ARI)",99,212,84%,57%,0.2828,62,6,31,15
Tyrion Shoelaces Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Anderson, Brett(P) OAK ",Home: 3 (DET)Away: 3 (@LAA),193,973,25%,5%,6.045,1.6119,1,46,3
P,"Buchholz, Clay(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",195,144,93%,47%,1.745,1.0246,12,96,0
P,"Darvish, Yu(P) TEX ",Home: 3 (TB)Away: 4 (@SEA),70,15,97%,90%,2.833,1.0731,13,277,0
P,"Moore, Matt(P) TB ","Home: 0 Away: 5 (@TEX,@BOS)",157,141,96%,63%,3.293,1.2971,17,143,0
P,"Soriano, Rafael(P) WAS ","Home: 6 (CHW,ATL)Away: 0 ",126,194,90%,80%,3.105,1.2300,3,51,43
P,"Strasburg, Stephen(P) WAS ","Home: 6 (CHW,ATL)Away: 0 ",17,90,96%,75%,3.000,1.0492,8,191,0
P,"Zimmermann, Jordan(P) WAS ","Home: 6 (CHW,ATL)Away: 0 ",124,46,96%,78%,3.248,1.0875,19,161,0

Bench (P),"Doubront, Felix(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",379,343,54%,22%,4.324,1.4292,11,139,0
Bench (P),"Estrada, Marco(P) MIL ","Home: 0 Away: 5 (@CHC,@STL)",190,273,57%,37%,3.867,1.0781,7,118,0
Bench (P),"Hughes, Phil(P) NYY ",Home: 3 (BAL)Away: 2 (@CLE),176,710,34%,15%,5.190,1.4554,4,121,0
"Active: 16, Reserve: 6"

White Walkers Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Montero, Jesus(C) SEA ","Home: 7 (HOU,TEX)Away: 0 ",80,886,14%,4%,0.2079,6,3,9,0
1B,"Rizzo, Anthony(1B) CHC ","Home: 6 (MIL,SF)Away: 0 ",104,138,96%,81%,0.2327,71,23,80,6
2B,"Altuve, Jose(2B) HOU ","Home: 0 Away: 6 (@SEA,@LAA)",51,76,95%,83%,0.2827,64,5,52,35
3B,"Middlebrooks, Will(3B) BOS ","Home: 5 (BAL,TB)Away: 0 ",118,310,62%,39%,0.2270,41,17,49,3
SS,"Reyes, Jose(SS) TOR ","Home: 0 Away: 6 (@DET,@KC)",12,182,99%,94%,0.2958,58,10,37,15
OF,"Bruce, Jay(OF) CIN ","Home: 0 Away: 6 (@STL,@PIT)",41,26,99%,97%,0.2620,89,30,109,7
OF,"Prado, Martin(2B,3B,OF) ARI ","Home: 6 (PIT,LAD)Away: 0 ",166,116,98%,88%,0.2824,70,14,82,3
OF,"Trout, Mike(OF) LAA ","Home: 6 (OAK,HOU)Away: 0 ",3,2,100%,99%,0.3226,109,27,97,33
DH,"Morse, Michael(1B,OF) BAL ","Home: 0 Away: 6 (@BOS,@NYY)",169,505,43%,17%,0.2147,34,13,27,0

Bench (1B),"Craig, Allen(1B,OF) STL ","Home: 6 (CIN,MIL)Away: 0 ",55,62,89%,45%,0.3150,71,13,97,2
Bench (1B),"Howard, Ryan(1B) PHI ",Home: 3 (NYM)Away: 3 (@MIA),202,350,45%,3%,0.2657,34,11,43,0
Bench (2B),"Ackley, Dustin(1B,2B,OF) SEA ","Home: 7 (HOU,TEX)Away: 0 ",122,459,29%,17%,0.2526,40,4,31,2
Bench (DH),"Suzuki, Ichiro(OF) NYY ",Home: 3 (BAL)Away: 2 (@CLE),152,215,55%,34%,0.2615,57,7,35,20
White Walkers Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Halladay, Roy(P) PHI ",Home: 3 (NYM)Away: 3 (@MIA),96,963,68%,30%,6.823,1.4677,4,51,0
P,"Hamels, Cole(P) PHI ",Home: 3 (NYM)Away: 3 (@MIA),21,145,94%,78%,3.600,1.1591,8,202,0
P,"Kimbrel, Craig(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",31,40,96%,94%,1.209,0.8806,4,98,50
P,"Minor, Mike(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",161,72,96%,76%,3.210,1.0896,13,181,0
P,"Putz, J.J.(P) ARI ","Home: 6 (PIT,LAD)Away: 0 ",180,521,21%,7%,2.359,1.2524,3,38,6
P,"Rodney, Fernando(P) TB ","Home: 0 Away: 5 (@TEX,@BOS)",102,185,88%,78%,3.375,1.3350,5,82,37
P,"Wainwright, Adam(P) STL ","Home: 6 (CIN,MIL)Away: 0 ",48,13,97%,88%,2.942,1.0676,19,219,0

Bench (P),"Cahill, Trevor(P) ARI ","Home: 6 (PIT,LAD)Away: 0 ",213,451,38%,17%,3.989,1.4182,8,102,0
Bench (P),"Hanrahan, Joel(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",177,1315,10%,2%,9.818,2.1818,0,5,4
"Active: 16, Reserve: 6"

Will trade 3 dragons for Posey Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Posey, Buster(1B,C) SF ",Home: 3 (COL)Away: 4 (@CHC),11,131,99%,95%,0.2942,61,15,72,2
1B,"Votto, Joey(1B) CIN ","Home: 0 Away: 6 (@STL,@PIT)",13,29,100%,99%,0.3046,101,24,73,6
2B,"Utley, Chase(2B) PHI ",Home: 3 (NYM)Away: 3 (@MIA),120,88,98%,91%,0.2836,73,18,69,8
3B,"Sandoval, Pablo(3B) SF ",Home: 3 (COL)Away: 4 (@CHC),147,181,95%,80%,0.2781,52,14,79,0
SS,"Desmond, Ian(SS) WAS ","Home: 6 (CHW,ATL)Away: 0 ",34,38,99%,96%,0.2800,77,20,80,21
OF,"Cespedes, Yoenis(OF) OAK ",Home: 3 (DET)Away: 3 (@LAA),38,104,97%,82%,0.2401,74,26,80,7
OF,"Jackson, Austin(OF) DET ",Home: 3 (TOR)Away: 3 (@OAK),133,122,95%,84%,0.2717,99,12,49,8
OF,"Upton, B.J.(OF) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",114,560,43%,18%,0.1841,30,9,26,12
DH,"Crisp, Coco(OF) OAK ",Home: 3 (DET)Away: 3 (@LAA),205,45,92%,78%,0.2612,93,22,66,21

Bench (1B),"Young, Michael(1B,2B,3B) LAD ","Home: 0 Away: 6 (@SD,@ARI)",253,275,64%,36%,0.2794,52,8,46,1
Bench (OF),"Cain, Lorenzo(OF) KC ","Home: 6 (MIN,TOR)Away: 0 ",130,259,32%,11%,0.2506,54,4,46,14
Bench (DH),"Reddick, Josh(OF) OAK ",Home: 3 (DET)Away: 3 (@LAA),135,253,50%,24%,0.2260,54,12,56,9
Injured (3B),"Ramirez, Aramis(3B) MIL ","Home: 0 Away: 5 (@CHC,@STL)",76,281,81%,53%,0.2829,43,12,49,0
Injured (SS),"Jeter, Derek(SS) NYY ",Home: 3 (BAL)Away: 2 (@CLE),139,912,45%,8%,0.1905,8,1,7,0
Will trade 3 dragons for Posey Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Burnett, A.J.(P) PIT ",Home: 3 (CIN)Away: 3 (@ARI),210,124,93%,68%,3.298,1.2147,10,209,0
P,"Chapman, Aroldis(P) CIN ","Home: 0 Away: 6 (@STL,@PIT)",156,102,96%,91%,2.545,1.0366,4,112,38
P,"Kennedy, Ian(P) SD ","Home: 6 (LAD,COL)Away: 0 ",95,454,64%,32%,4.914,1.3952,7,163,0
P,"Medlen, Kris(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",97,110,93%,70%,3.107,1.2234,15,157,0
P,"Pettitte, Andy(P) NYY ",Home: 3 (BAL)Away: 2 (@CLE),194,278,63%,39%,3.739,1.3273,11,128,0
P,"Verlander, Justin(P) DET ",Home: 3 (TOR)Away: 3 (@OAK),5,123,97%,87%,3.463,1.3145,13,217,0
P,"Vogelsong, Ryan(P) SF ",Home: 3 (COL)Away: 4 (@CHC),224,1334,28%,12%,5.730,1.5627,4,67,0

Bench (P),"Hudson, Tim(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",262,334,22%,5%,3.975,1.1878,8,95,0
Bench (P),"Rivera, Mariano(P) NYY ",Home: 3 (BAL)Away: 2 (@CLE),144,105,94%,87%,2.109,1.0469,6,54,44
"Active: 16, Reserve: 5, Injured: 2"
