Arya's Needlework Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
P,"Buchholz, Clay(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",195,144,93%,47%,1.745,1.0246,12,96,0
P,"Chen, Bruce(P) KC ","Home: 6 (CLE,TEX)Away: 0 ",760,308,41%,28%,3.273,1.1818,9,78,0
P,"Darvish, Yu(P) TEX ","Home: 0 Away: 7 (@TB,@KC)",70,15,97%,90%,2.833,1.0731,13,277,0
P,"Moore, Matt(P) TB ","Home: 7 (TEX,BAL)Away: 0 ",157,141,96%,63%,3.293,1.2971,17,143,0
P,"Soriano, Rafael(P) WAS ","Home: 5 (ATL,MIA)Away: 0 ",126,194,90%,80%,3.105,1.2300,3,51,43
P,"Strasburg, Stephen(P) WAS ","Home: 5 (ATL,MIA)Away: 0 ",17,90,96%,75%,3.000,1.0492,8,191,0
P,"Zimmermann, Jordan(P) WAS ","Home: 5 (ATL,MIA)Away: 0 ",124,46,96%,78%,3.248,1.0875,19,161,0

Bench (P),"Doubront, Felix(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",379,343,54%,22%,4.324,1.4292,11,139,0
Bench (P),"Guthrie, Jeremy(P) KC ","Home: 6 (CLE,TEX)Away: 0 ",453,306,50%,25%,4.039,1.3937,15,111,0
"Active: 16, Reserve: 6"

White Walkers Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Buck, John(C) PIT ","Home: 7 (SD,CIN)Away: 0 ",576,315,33%,17%,0.2219,39,15,62,2
1B,"Rizzo, Anthony(1B) CHC ",Home: 3 (ATL)Away: 4 (@MIL),104,138,96%,81%,0.2327,71,23,80,6
2B,"Altuve, Jose(2B) HOU ",Home: 3 (CIN)Away: 4 (@CLE),51,76,95%,83%,0.2827,64,5,52,35
3B,"Prado, Martin(2B,3B,OF) ARI ",Home: 4 (LAD)Away: 3 (@COL),166,116,98%,88%,0.2824,70,14,82,3
SS,"Reyes, Jose(SS) TOR ",Home: 3 (NYY)Away: 3 (@BOS),12,182,99%,94%,0.2958,58,10,37,15
OF,"Bruce, Jay(OF) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",41,26,99%,97%,0.2620,89,30,109,7
OF,"Craig, Allen(1B,OF) STL ","Home: 0 Away: 7 (@COL,@MIL)",55,62,89%,45%,0.3150,71,13,97,2
OF,"Trout, Mike(OF) LAA ",Home: 3 (SEA)Away: 3 (@OAK),3,2,100%,99%,0.3226,109,27,97,33
DH,"Howard, Ryan(1B) PHI ","Home: 6 (MIA,NYM)Away: 0 ",202,350,45%,3%,0.2657,34,11,43,0

Bench (SS),"Escobar, Alcides(SS) KC ","Home: 6 (CLE,TEX)Away: 0 ",257,238,48%,31%,0.2339,57,4,52,22
Bench (SS),"Peralta, Jhonny(SS) DET ","Home: 7 (SEA,CHW)Away: 0 ",322,207,26%,9%,0.3032,50,11,55,3
Bench (DH),"Suzuki, Ichiro(OF) NYY ",Home: 3 (SF)Away: 3 (@TOR),152,215,55%,34%,0.2615,57,7,35,20
Injured (DH),"Morse, Michael(1B,OF) BAL ","Home: 0 Away: 6 (@BOS,@TB)",169,505,43%,17%,0.2147,34,13,27,0
White Walkers Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Cole, Gerrit(P) PIT ","Home: 7 (SD,CIN)Away: 0 ",650,251,82%,54%,3.222,1.1676,10,100,0
P,"Fernandez, Jose(P) MIA ","Home: 0 Away: 6 (@PHI,@WAS)",N/A,37,79%,42%,2.189,0.9788,12,187,0
P,"Hamels, Cole(P) PHI ","Home: 6 (MIA,NYM)Away: 0 ",21,145,94%,78%,3.600,1.1591,8,202,0
P,"Kimbrel, Craig(P) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",31,40,96%,94%,1.209,0.8806,4,98,50
P,"Minor, Mike(P) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",161,72,96%,76%,3.210,1.0896,13,181,0
P,"Rodney, Fernando(P) TB ","Home: 7 (TEX,BAL)Away: 0 ",102,185,88%,78%,3.375,1.3350,5,82,37
P,"Wainwright, Adam(P) STL ","Home: 0 Away: 7 (@COL,@MIL)",48,13,97%,88%,2.942,1.0676,19,219,0

Bench (P),"Cahill, Trevor(P) ARI ",Home: 4 (LAD)Away: 3 (@COL),213,451,38%,17%,3.989,1.4182,8,102,0
Bench (P),"Putz, J.J.(P) ARI ",Home: 4 (LAD)Away: 3 (@COL),180,521,21%,7%,2.359,1.2524,3,38,6
Bench (P),"Zito, Barry(P) SF ","Home: 0 Away: 6 (@NYM,@NYY)",469,1442,14%,5%,5.737,1.7025,5,86,0
Injured (P),"Halladay, Roy(P) PHI ","Home: 6 (MIA,NYM)Away: 0 ",96,963,68%,30%,6.823,1.4677,4,51,0
"Active: 16, Reserve: 6, Injured: 2"

Will trade 3 dragons for Posey Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Posey, Buster(1B,C) SF ","Home: 0 Away: 6 (@NYM,@NYY)",11,131,99%,95%,0.2942,61,15,72,2
1B,"Votto, Joey(1B) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",13,29,100%,99%,0.3046,101,24,73,6
2B,"Utley, Chase(2B) PHI ","Home: 6 (MIA,NYM)Away: 0 ",120,88,98%,91%,0.2836,73,18,69,8
3B,"Ramirez, Aramis(3B) MIL ","Home: 7 (CHC,STL)Away: 0 ",76,281,81%,53%,0.2829,43,12,49,0
SS,"Hardy, J.J.(SS) BAL ","Home: 0 Away: 6 (@BOS,@TB)",188,121,97%,87%,0.2629,66,25,76,2
OF,"Crisp, Coco(OF) OAK ","Home: 7 (LAA,MIN)Away: 0 ",205,45,92%,78%,0.2612,93,22,66,21
OF,"Jackson, Austin(OF) DET ","Home: 7 (SEA,CHW)Away: 0 ",133,122,95%,84%,0.2717,99,12,49,8
OF,"Puig, Yasiel(OF) LAD ","Home: 0 Away: 7 (@ARI,@SD)",N/A,106,97%,90%,0.3194,66,19,42,11
DH,"Sandoval, Pablo(3B) SF ","Home: 0 Away: 6 (@NYM,@NYY)",147,181,95%,80%,0.2781,52,14,79,0

Bench (OF),"Marte, Starling(OF) PIT ","Home: 7 (SD,CIN)Away: 0 ",218,47,86%,32%,0.2804,83,12,35,41
Bench (DH),"Gomez, Carlos(OF) MIL ","Home: 7 (CHC,STL)Away: 0 ",98,10,98%,83%,0.2836,80,24,73,40
Will trade 3 dragons for Posey Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Chapman, Aroldis(P) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",156,102,96%,91%,2.545,1.0366,4,112,38
P,"Corbin, Patrick(P) ARI ",Home: 4 (LAD)Away: 3 (@COL),367,93,92%,66%,3.413,1.1664,14,178,0
P,"Medlen, Kris(P) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",97,110,93%,70%,3.107,1.2234,15,157,0
P,"Rivera, Mariano(P) NYY ",Home: 3 (SF)Away: 3 (@TOR),144,105,94%,87%,2.109,1.0469,6,54,44
P,"Ryu, Hyun-Jin(P) LAD ","Home: 0 Away: 7 (@ARI,@SD)",328,117,94%,71%,3.000,1.2031,14,154,0
P,"Verlander, Justin(P) DET ","Home: 7 (SEA,CHW)Away: 0 ",5,123,97%,87%,3.463,1.3145,13,217,0
P,"Wood, Travis(P) CHC ",Home: 3 (ATL)Away: 4 (@MIL),404,163,79%,47%,3.105,1.1450,9,144,0

Bench (P),"Archer, Chris(P) TB ","Home: 7 (TEX,BAL)Away: 0 ",683,246,83%,58%,3.218,1.1269,9,101,0
Bench (P),"Burnett, A.J.(P) PIT ","Home: 7 (SD,CIN)Away: 0 ",210,124,93%,68%,3.298,1.2147,10,209,0
Bench (P),"Locke, Jeff(P) PIT ","Home: 7 (SD,CIN)Away: 0 ",670,305,66%,36%,3.517,1.3828,10,125,0
Bench (P),"Milone, Tommy(P) OAK ","Home: 7 (LAA,MIN)Away: 0 ",191,266,33%,11%,4.145,1.2729,12,126,0
"Active: 16, Reserve: 6"
